       14     0.432111198E+01     0.762029825E+03     0.717014359E+03     0.000000000E+00     0.706550674E+02     0.139400530E+01     0.000000000E+00     0.572702355E+05     0.000000000E+00     0.878670825E+05     0.129470300E+03     0.000000000E+00     0.000000000E+00     0.986057782E+04     0.175881119E+04     0.000000000E+00     0.997048363E+01     0.000000000E+00
       15     0.143560759E+04     0.209707329E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.863100552E+05     0.420482095E+03     0.000000000E+00     0.712916395E+01     0.000000000E+00     0.000000000E+00     0.104437712E+04     0.346585133E+04     0.000000000E+00     0.000000000E+00
       16     0.000000000E+00     0.313914252E+04     0.679938671E+04     0.360120587E+05     0.000000000E+00     0.112285061E+03     0.449877133E+05     0.251357380E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.275601681E+03     0.163208514E+05     0.555936126E+04     0.168899126E+04     0.183539363E+04
       17     0.364237243E+01     0.378596384E+04     0.300233993E-05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.466915355E-05     0.350819315E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.113057125E+03     0.300745317E+04     0.680561892E+05     0.825823124E+02     0.499263236E+05     0.000000000E+00
       18     0.799715383E+02     0.000000000E+00     0.161363306E+02     0.000000000E+00     0.440705265E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.321589721E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.313728853E+04     0.000000000E+00     0.429271761E+02     0.000000000E+00     0.000000000E+00     0.993160949E+02
       19     0.382841779E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.371247411E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.263779352E+03     0.000000000E+00     0.852258089E+00     0.637067364E+04     0.594212850E+02     0.000000000E+00     0.723941851E+05     0.000000000E+00     0.213294523E+05     0.000000000E+00
       20     0.419167618E+03     0.666332847E+05     0.963151234E+02     0.357267769E+01     0.792066440E+03     0.562310205E+05     0.916914379E+05     0.000000000E+00     0.216189429E+04     0.000000000E+00     0.000000000E+00     0.290608673E+04     0.000000000E+00     0.150879387E+04     0.000000000E+00     0.893654084E+05     0.000000000E+00     0.000000000E+00
       21     0.644773683E+05     0.425841085E+03     0.000000000E+00     0.104976331E+05     0.895662974E+03     0.000000000E+00     0.000000000E+00     0.199692480E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.399313026E+01     0.938059881E+00     0.000000000E+00     0.670098616E+05     0.441777023E+05     0.000000000E+00
       22     0.000000000E+00     0.529179000E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.807538984E+04     0.252375962E+03     0.215668222E+05     0.416327132E+04     0.000000000E+00     0.000000000E+00     0.652554501E+04     0.000000000E+00
       23     0.516367770E+05     0.642786519E-02     0.000000000E+00     0.777429475E+03     0.364372559E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.497877204E+05     0.000000000E+00     0.000000000E+00     0.871412928E+04     0.327013938E-02     0.589780133E+03     0.000000000E+00     0.587207208E+05     0.000000000E+00     0.225772252E+05
       24     0.000000000E+00     0.194005325E+05     0.000000000E+00     0.798775906E+04     0.000000000E+00     0.381172358E+03     0.000000000E+00     0.327563996E+01     0.345139927E+00     0.000000000E+00     0.000000000E+00     0.806453042E+05     0.379799457E+03     0.623062362E+03     0.225583932E+05     0.107221607E+05     0.464676608E+05     0.000000000E+00
       25     0.000000000E+00     0.151526235E+05     0.000000000E+00     0.234114987E+03     0.000000000E+00     0.000000000E+00     0.644220830E+04     0.157793500E+05     0.258695852E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.215559021E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.635377255E+00
       26     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.322299117E+02     0.364957945E+04     0.000000000E+00     0.302264663E+03     0.443371000E+05     0.000000000E+00     0.179937681E+05     0.994718594E+03     0.000000000E+00     0.326299794E+02     0.878593434E+05     0.536189363E+04     0.000000000E+00
       27     0.000000000E+00     0.688237606E-01     0.415231667E+03     0.193871487E+05     0.160613767E+05     0.386932879E+04     0.107276676E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.373158510E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.271384626E+02     0.108221821E+03     0.000000000E+00     0.619279811E+04
       28     0.226019459E+05     0.000000000E+00     0.000000000E+00     0.135333827E+00     0.197711740E+05     0.000000000E+00     0.237019713E+04     0.000000000E+00     0.000000000E+00     0.675768151E+03     0.450793892E+01     0.000000000E+00     0.612899408E+00     0.169998175E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.211445661E+05
       29     0.237833876E+02     0.000000000E+00     0.000000000E+00     0.313779866E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.262543486E+01     0.754319782E+05     0.000000000E+00     0.374186891E+04     0.000000000E+00     0.206916475E+05     0.208354349E+05     0.000000000E+00
       30     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.943564963E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.390129344E+05     0.196968416E+05     0.232779152E+05     0.000000000E+00     0.000000000E+00     0.121560065E+05     0.464418862E+01     0.000000000E+00     0.000000000E+00
       31     0.000000000E+00     0.601334839E+01     0.358003708E+05     0.000000000E+00     0.000000000E+00     0.625258801E+05     0.897868128E+03     0.154725448E+03     0.367670228E+05     0.000000000E+00     0.780095493E+03     0.000000000E+00     0.822165579E+03     0.425287614E+05     0.000000000E+00     0.000000000E+00     0.276655320E+05     0.000000000E+00
       32     0.000000000E+00     0.537822278E+04     0.298317197E+02     0.000000000E+00     0.464279477E+05     0.000000000E+00     0.498807261E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.143345266E+03     0.203834905E+05     0.410522582E+05     0.505761954E+04     0.000000000E+00     0.642276077E+05     0.000000000E+00     0.454671140E+05
       33     0.601097969E+02     0.000000000E+00     0.113990314E+04     0.921306407E+05     0.000000000E+00     0.190355100E+05     0.000000000E+00     0.124132435E+04     0.900058684E+02     0.248013568E+05     0.000000000E+00     0.000000000E+00     0.231481153E+04     0.594631713E+03     0.310962551E+00     0.391298297E+04     0.109574995E+05     0.000000000E+00
       34     0.000000000E+00     0.219065713E+04     0.000000000E+00     0.437158262E+04     0.000000000E+00     0.000000000E+00     0.172590406E+01     0.000000000E+00     0.350362325E+04     0.229750325E+05     0.864569155E+05     0.361172219E+05     0.333885074E+03     0.130720135E+05     0.507677500E+04     0.907665223E+04     0.308438139E+02     0.466263073E+03
       35     0.222694559E+01     0.924017785E+05     0.105667328E+05     0.000000000E+00     0.225436626E+04     0.606679842E+03     0.000000000E+00     0.737236864E+01     0.000000000E+00     0.907093151E+02     0.124304741E+05     0.000000000E+00     0.998239123E+04     0.180493199E+05     0.218031545E+04     0.176978140E+03     0.000000000E+00     0.000000000E+00
       36     0.000000000E+00     0.982371427E+02     0.134879773E+04     0.242532209E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.403207076E+04     0.000000000E+00     0.432657871E+03     0.538432191E+05     0.000000000E+00     0.000000000E+00     0.240592156E+04     0.108740270E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00
       37     0.000000000E+00     0.000000000E+00     0.467364180E-03     0.510220259E+05     0.445303353E+05     0.000000000E+00     0.000000000E+00     0.316182550E+04     0.270417704E+03     0.952926492E+04     0.506226806E+05     0.000000000E+00     0.000000000E+00     0.722550582E+04     0.000000000E+00     0.000000000E+00     0.115150579E+05     0.000000000E+00
       38     0.732185412E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.228102352E+04     0.000000000E+00     0.206931191E+02     0.865146895E+02     0.000000000E+00     0.000000000E+00     0.375111279E+05     0.728428450E+05     0.734517333E+05     0.257838789E+04     0.000000000E+00     0.000000000E+00
       39     0.225791863E+04     0.000000000E+00     0.134073971E+04     0.670940128E+04     0.000000000E+00     0.251408556E+04     0.671347308E+04     0.000000000E+00     0.159256166E+05     0.233472490E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.185529463E+05     0.478594827E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00
       40     0.433435094E+03     0.109300893E+03     0.210519362E+03     0.678917799E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.166129980E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.822418975E+04     0.253317163E+03     0.394742185E+00     0.391311006E+04
       41     0.000000000E+00     0.604895086E+04     0.818843007E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.105524105E+05     0.000000000E+00     0.000000000E+00     0.885340285E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.189104037E+05     0.923510133E+03     0.000000000E+00     0.872297994E+05
       42     0.000000000E+00     0.202726475E+05     0.401482055E+04     0.000000000E+00     0.000000000E+00     0.131115472E+01     0.000000000E+00     0.429719309E+03     0.649458328E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.194784537E+05     0.395779219E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.231086435E-01
       43     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.497933671E+05     0.910606867E+05     0.329429968E+03     0.153065520E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.551380727E+05     0.000000000E+00     0.287333661E+02     0.000000000E+00     0.189022818E+04     0.000000000E+00     0.000000000E+00
       44     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.318154214E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.355177018E+03     0.818055705E+03     0.438506957E+05     0.130995775E+00     0.144473216E+04     0.190359764E+05     0.271068854E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00
       45     0.841431394E+03     0.918770059E+03     0.000000000E+00     0.519218888E+03     0.400820839E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.353300085E+04     0.000000000E+00     0.100493723E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.304675802E+05     0.000000000E+00
       46     0.594197903E+00     0.278217487E+05     0.488046041E+03     0.307141643E+03     0.303925266E+04     0.000000000E+00     0.140954130E+05     0.000000000E+00     0.189486762E+01     0.000000000E+00     0.000000000E+00     0.400319450E+03     0.000000000E+00     0.336071821E+05     0.000000000E+00     0.000000000E+00     0.132277815E-02     0.566030698E+04
       47     0.000000000E+00     0.973169474E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.318346448E+05     0.105817873E+05     0.160578164E+05     0.000000000E+00     0.000000000E+00     0.494650745E+05     0.000000000E+00     0.000000000E+00     0.946558749E+05     0.681584815E+05     0.326324120E+05
       48     0.195133672E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.112766903E+05     0.130219073E+05     0.000000000E+00     0.211883947E-01     0.000000000E+00     0.148579152E+05     0.728523880E+04     0.000000000E+00
       49     0.000000000E+00     0.745310270E+05     0.331271691E-01     0.119573958E+04     0.000000000E+00     0.000000000E+00     0.801333220E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.317370385E+03     0.342510734E+04     0.181826002E+02     0.223486270E+05     0.000000000E+00     0.870202994E-02     0.000000000E+00     0.231041291E+05
       50     0.000000000E+00     0.000000000E+00     0.116268856E-04     0.000000000E+00     0.426555039E+05     0.152558340E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.768683930E+05     0.169627617E-03     0.000000000E+00     0.870842909E+05     0.103140935E+04     0.337066195E+04     0.331189145E+04
