       11     0.857315569E+04     0.000000000E+00     0.350203952E+03     0.604879657E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.207199048E+00     0.889396375E+05     0.000000000E+00     0.887031531E+04     0.196848618E+03     0.814683169E+04     0.000000000E+00     0.613138564E+05     0.468452360E+04     0.000000000E+00     0.121290232E+05     0.515320591E+05     0.557692746E+04     0.208262846E+05     0.110791256E+05     0.934383705E+05     0.480563890E+02     0.647059332E+04     0.485192195E+02     0.000000000E+00     0.000000000E+00     0.407309327E+01     0.000000000E+00     0.122916959E+03     0.168131208E+04     0.000000000E+00     0.531422632E+04     0.163780704E+05     0.431302505E+05     0.000000000E+00     0.105740787E+03     0.000000000E+00     0.367953052E-09     0.201634471E+04     0.201951275E+05     0.000000000E+00     0.940815315E+04     0.000000000E+00     0.678580920E+05     0.529248142E+05     0.000000000E+00     0.000000000E+00     0.332754875E+05     0.122718793E+03     0.288583378E+05     0.000000000E+00     0.000000000E+00     0.555146104E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       12     0.511132127E+05     0.112303886E+05     0.822305737E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.548303633E+05     0.197170029E+01     0.000000000E+00     0.320449729E-01     0.110381813E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.103913808E+03     0.205191344E+04     0.725221906E+02     0.000000000E+00     0.253628530E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.619939889E+00     0.000000000E+00     0.224766803E+05     0.566003031E+05     0.825478071E+02     0.557185199E+05     0.205518235E+05     0.252299758E+04     0.000000000E+00     0.383195976E+05     0.712736957E+04     0.451942961E+03     0.000000000E+00     0.000000000E+00     0.330226780E+01     0.000000000E+00     0.000000000E+00     0.993917299E+05     0.000000000E+00     0.323052699E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.328433510E+02     0.800796715E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.332243581E-04     0.000000000E+00     0.413923255E+04     0.000000000E+00     0.446839742E+03     0.475155139E+03     0.000000000E+00     0.151618298E-02
       13     0.706286382E+05     0.496689683E+05     0.000000000E+00     0.142394264E+05     0.000000000E+00     0.000000000E+00     0.900826877E+05     0.000000000E+00     0.992669950E+05     0.000000000E+00     0.734124281E+03     0.678089454E+02     0.276946428E-01     0.000000000E+00     0.270487131E+03     0.314864119E+05     0.529398483E+03     0.000000000E+00     0.213836622E+04     0.652206233E+05     0.149104496E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.540758557E+03     0.475429144E+04     0.823289538E+05     0.000000000E+00     0.000000000E+00     0.121252390E+04     0.000000000E+00     0.530895743E+03     0.000000000E+00     0.000000000E+00     0.328129764E-02     0.000000000E+00     0.179382628E+05     0.000000000E+00     0.464838840E-08     0.377227618E+04     0.493018834E+00     0.137075602E+05     0.580185143E-01     0.659614989E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.291590863E+04     0.000000000E+00     0.249589024E+05     0.516169506E+05     0.000000000E+00     0.000000000E+00
       14     0.169560736E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.232761975E+05     0.000000000E+00     0.226201385E+03     0.000000000E+00     0.404011413E+04     0.296962334E+03     0.000000000E+00     0.535303767E+04     0.000000000E+00     0.206344566E+01     0.180786621E-01     0.365794868E-11     0.720834026E+03     0.875141943E+05     0.000000000E+00     0.613477982E+05     0.140206752E+05     0.000000000E+00     0.556260357E+00     0.363932686E+03     0.000000000E+00     0.957722631E+05     0.345993195E+05     0.000000000E+00     0.983922634E+05     0.225343406E+04     0.577161590E+05     0.324870560E-02     0.835274452E+05     0.197436312E+00     0.000000000E+00     0.000000000E+00     0.105816644E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.497558116E+05     0.000000000E+00     0.244862156E+05     0.000000000E+00     0.840003123E+03     0.000000000E+00     0.287220895E+05     0.108654755E+03     0.322028691E+04     0.118394459E+03     0.285644969E+05     0.000000000E+00     0.000000000E+00     0.161880470E+03     0.502504145E+04     0.147721414E+05     0.127842908E+04     0.000000000E+00     0.000000000E+00     0.269042237E+02
       15     0.226289635E+02     0.000000000E+00     0.979829019E+03     0.250040692E+05     0.115146486E-03     0.000000000E+00     0.000000000E+00     0.162536398E+05     0.000000000E+00     0.000000000E+00     0.306295576E+05     0.000000000E+00     0.249319043E+05     0.777218626E+04     0.000000000E+00     0.181335282E+05     0.163460881E+04     0.000000000E+00     0.645532329E+04     0.618628315E+05     0.000000000E+00     0.140326983E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.292498394E+05     0.418090667E+05     0.131275461E+05     0.595596240E+05     0.383332621E+04     0.124764390E-02     0.186583046E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.673126911E+02     0.922995694E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.227346885E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.150116219E-01     0.000000000E+00     0.000000000E+00     0.436738483E+02     0.131615340E+05     0.111958327E+03     0.000000000E+00     0.375796318E+04     0.000000000E+00     0.421039121E+02     0.201376085E+05     0.000000000E+00
       16     0.800485390E+05     0.000000000E+00     0.000000000E+00     0.655889367E+04     0.512379302E+05     0.000000000E+00     0.000000000E+00     0.587460702E+00     0.000000000E+00     0.000000000E+00     0.502099514E+05     0.182114878E+05     0.504386050E+04     0.000000000E+00     0.361972589E+02     0.429054579E+00     0.000000000E+00     0.953461252E+05     0.000000000E+00     0.794499564E+05     0.209822694E-01     0.401083223E+05     0.720995356E+03     0.339912781E+00     0.775862865E+04     0.196001215E+05     0.133507592E+04     0.746443842E+02     0.000000000E+00     0.120930369E+04     0.000000000E+00     0.154397177E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.228834941E+04     0.000000000E+00     0.471575205E+03     0.000000000E+00     0.874159327E+05     0.000000000E+00     0.100738812E+02     0.485244298E+03     0.641286978E+02     0.000000000E+00     0.258044866E-02     0.211298197E+04     0.000000000E+00     0.222627267E+04     0.175006238E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.963419679E+01     0.000000000E+00     0.247029133E+04     0.342733435E+05     0.000000000E+00     0.000000000E+00     0.184883190E+01
       17     0.172107608E+05     0.000000000E+00     0.000000000E+00     0.260717228E+05     0.000000000E+00     0.846806050E+02     0.210673381E+05     0.361084103E+02     0.000000000E+00     0.178267230E+04     0.000000000E+00     0.000000000E+00     0.688939428E+03     0.223269569E+05     0.446431584E+03     0.100066045E+04     0.926953296E-01     0.000000000E+00     0.537733449E+02     0.000000000E+00     0.406152954E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.178574786E+03     0.397918854E+05     0.000000000E+00     0.000000000E+00     0.279838992E+02     0.539255384E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.112851557E+04     0.206332173E+03     0.000000000E+00     0.610628979E+01     0.480137103E+03     0.000000000E+00     0.327303854E+00     0.000000000E+00     0.000000000E+00     0.255580329E+05     0.155372525E-02     0.858563199E+05     0.777974221E+01     0.354114159E+05     0.000000000E+00     0.240944708E+02     0.813541043E+02     0.000000000E+00     0.766135066E+05     0.000000000E+00     0.247483690E+03     0.215334827E+05     0.000000000E+00     0.303869147E+03     0.290035096E+03
       18     0.000000000E+00     0.455875680E+04     0.428531434E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.529978069E+04     0.195175290E+02     0.241894303E+02     0.219902355E+03     0.638141566E+02     0.349486774E+05     0.105382482E+03     0.326387468E+02     0.000000000E+00     0.000000000E+00     0.704306048E+05     0.000000000E+00     0.842515719E-03     0.256712596E+02     0.867429256E+04     0.414144453E+05     0.619706743E+05     0.500678397E+05     0.483519532E+04     0.000000000E+00     0.000000000E+00     0.195227632E+04     0.000000000E+00     0.000000000E+00     0.104284309E+03     0.000000000E+00     0.000000000E+00     0.975729931E+03     0.000000000E+00     0.340083017E+05     0.748186301E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.993181786E+04     0.351580855E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.842433094E+04     0.000000000E+00     0.540531090E-04     0.104826517E+04     0.000000000E+00     0.101448630E+04     0.315992536E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.547145521E+00     0.170688951E+04
       19     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.185901641E+05     0.173419434E+04     0.488418529E+02     0.000000000E+00     0.890226799E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.108138305E+03     0.000000000E+00     0.291914658E+05     0.000000000E+00     0.000000000E+00     0.197761125E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.181200885E+05     0.000000000E+00     0.000000000E+00     0.917911877E+05     0.327844844E+04     0.000000000E+00     0.000000000E+00     0.124980091E+05     0.858527060E+05     0.000000000E+00     0.000000000E+00     0.340055969E+04     0.555752758E+05     0.000000000E+00     0.192418949E+04     0.111095421E+04     0.223173222E+05     0.625004207E+00     0.000000000E+00     0.662444513E+02     0.120129132E+04     0.387444403E+05     0.522746954E+01     0.000000000E+00     0.516861303E+03     0.000000000E+00     0.157317638E+05     0.692968155E+01     0.359268590E+05     0.148154638E+05     0.000000000E+00     0.000000000E+00     0.469999676E+04     0.140055480E+00     0.000000000E+00
       20     0.892226329E+05     0.367326364E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.152890765E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.549847305E+03     0.753767216E+04     0.115924641E+01     0.405838666E+05     0.536978756E+04     0.277826058E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.247942071E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.846470396E+00     0.264085732E-02     0.000000000E+00     0.233157132E+05     0.000000000E+00     0.000000000E+00     0.324820871E+04     0.000000000E+00     0.000000000E+00     0.399836666E+04     0.000000000E+00     0.381289411E+05     0.169097556E+03     0.721600024E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.156262064E+05     0.919017761E+05     0.313873411E+03     0.582275141E+05     0.585685992E+03     0.381980739E+03     0.345320655E+00     0.808655148E+05     0.000000000E+00     0.850334950E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.163064092E+05     0.000000000E+00     0.000000000E+00     0.127533662E+03     0.623450612E+05     0.000000000E+00     0.000000000E+00
       21     0.000000000E+00     0.459005787E-03     0.390221283E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.377303384E+01     0.452096147E+02     0.000000000E+00     0.000000000E+00     0.104128674E+04     0.000000000E+00     0.000000000E+00     0.608555350E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.884714870E+04     0.420454202E+04     0.146607534E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.484830231E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.450101535E+03     0.000000000E+00     0.349968570E+04     0.000000000E+00     0.598746343E+05     0.000000000E+00     0.396887805E+03     0.000000000E+00     0.187064508E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.460943260E+04     0.298037800E+02     0.547167103E+04     0.000000000E+00     0.450639919E+05     0.000000000E+00     0.553739575E-04     0.000000000E+00     0.151421596E+03     0.000000000E+00     0.252223591E+05     0.393409810E+03     0.000000000E+00     0.304365020E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.565120297E+05     0.000000000E+00
       22     0.000000000E+00     0.000000000E+00     0.131731246E+04     0.000000000E+00     0.290822332E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.168391494E-03     0.332034920E+01     0.895609349E+05     0.747864969E+04     0.818459320E+05     0.979954920E+05     0.106671946E+04     0.177231484E+05     0.258233029E+05     0.738200728E+05     0.426865684E+03     0.000000000E+00     0.308609731E+05     0.663305101E+03     0.185980205E+04     0.000000000E+00     0.335781763E+01     0.000000000E+00     0.642906641E+01     0.000000000E+00     0.248119021E+03     0.000000000E+00     0.124266745E+05     0.109867403E+04     0.000000000E+00     0.290898110E+05     0.293747207E+02     0.000000000E+00     0.252130139E+05     0.153671780E+05     0.000000000E+00     0.000000000E+00     0.588955607E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.242308585E+04     0.182583309E+05     0.253190809E+04     0.576437666E+03     0.468707909E+05     0.215143827E+05     0.000000000E+00     0.450155587E+02     0.177153628E+05     0.000000000E+00     0.583851713E+05     0.000000000E+00
       23     0.261941055E+04     0.000000000E+00     0.000000000E+00     0.782505272E+05     0.155495977E+05     0.399805164E+05     0.000000000E+00     0.198977421E+04     0.000000000E+00     0.000000000E+00     0.643270085E+00     0.000000000E+00     0.165245354E+03     0.000000000E+00     0.000000000E+00     0.246636827E+05     0.280398156E+05     0.149670936E+03     0.195438703E+02     0.448437023E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.859604799E+04     0.000000000E+00     0.167064619E+03     0.125643347E+05     0.000000000E+00     0.325966346E-01     0.000000000E+00     0.388678628E+03     0.000000000E+00     0.000000000E+00     0.677490619E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.958200065E+05     0.000000000E+00     0.000000000E+00     0.367046969E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.699148203E+03     0.504354433E+05     0.734217770E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.751738420E+05     0.975062141E+04     0.000000000E+00     0.248360769E+02     0.439769063E+04     0.271180050E+05     0.000000000E+00     0.000000000E+00
       24     0.000000000E+00     0.000000000E+00     0.567368854E+03     0.000000000E+00     0.000000000E+00     0.889230594E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.523412080E+00     0.000000000E+00     0.000000000E+00     0.744252124E+04     0.000000000E+00     0.908631243E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.650504105E+05     0.155264270E-01     0.000000000E+00     0.503412889E-01     0.000000000E+00     0.416153794E+05     0.000000000E+00     0.475846718E+04     0.875455924E+05     0.150845738E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.517085633E+03     0.000000000E+00     0.443470047E+05     0.000000000E+00     0.000000000E+00     0.140271445E+05     0.496262132E+05     0.000000000E+00     0.220688658E+05     0.580316016E-05     0.000000000E+00     0.155063520E+04     0.239623774E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.720669517E-08     0.000000000E+00     0.000000000E+00     0.564779072E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.328810977E+05     0.000000000E+00     0.000000000E+00
       25     0.000000000E+00     0.509875731E+05     0.278266222E+03     0.545766519E+02     0.000000000E+00     0.000000000E+00     0.105888611E+05     0.138139030E+05     0.000000000E+00     0.525276183E+05     0.146949615E+02     0.322139391E+05     0.710094056E+05     0.100265372E+00     0.147612315E+05     0.000000000E+00     0.000000000E+00     0.148266269E+04     0.329322517E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.552071504E+05     0.320417791E+03     0.000000000E+00     0.000000000E+00     0.212745600E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.918926956E+05     0.000000000E+00     0.488182176E+05     0.430060674E+05     0.561747840E+05     0.841982638E+05     0.905737024E+04     0.000000000E+00     0.691348720E+03     0.000000000E+00     0.394680991E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.100535020E+01     0.778137174E-01     0.000000000E+00     0.204515104E-02     0.265287687E-02     0.325435589E+05     0.000000000E+00     0.471868133E+05     0.000000000E+00     0.000000000E+00     0.244947591E+03     0.254599686E+04     0.219459219E+03     0.262120588E+01     0.000000000E+00
