       20     0.321709618E-02     0.209362230E-04     0.941900530E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.246001931E-02     0.628162025E-03     0.000000000E+00     0.146789995E-01     0.485311950E-04     0.000000000E+00     0.000000000E+00     0.950271307E-02     0.193186130E-01     0.573823260E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.546301973E-02     0.000000000E+00     0.449116301E-02     0.141870425E-05     0.418947738E-03     0.000000000E+00     0.592477015E-05     0.000000000E+00     0.264468856E-05     0.769002712E-01
       21     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.521099670E-04     0.918482226E-01     0.000000000E+00     0.903380696E-03     0.000000000E+00     0.000000000E+00     0.217946506E-02     0.000000000E+00     0.000000000E+00     0.129191293E-01     0.162831563E-03     0.000000000E+00     0.566132832E-04     0.132166326E-01     0.117120298E-01     0.000000000E+00     0.209141812E-01     0.000000000E+00     0.000000000E+00     0.634815324E-08     0.602948906E-01     0.295571573E-01     0.171016965E-03     0.622668744E-02     0.000000000E+00     0.000000000E+00     0.190151159E-01
       22     0.000000000E+00     0.284940098E-01     0.000000000E+00     0.363805865E-02     0.541433611E-07     0.000000000E+00     0.100398877E-01     0.000000000E+00     0.285662276E-02     0.239636887E-02     0.170907793E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.515816855E-01     0.000000000E+00     0.497009177E-11     0.229885115E-02     0.000000000E+00     0.000000000E+00     0.354915505E-04     0.133830184E-01     0.000000000E+00     0.504073328E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       23     0.135222979E-02     0.320446537E-01     0.379378364E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.180629028E-04     0.124488282E-02     0.000000000E+00     0.457699993E-02     0.291520127E-01     0.000000000E+00     0.184675898E-02     0.552470544E-01     0.000000000E+00     0.174408713E-01     0.938293513E-01     0.000000000E+00     0.000000000E+00     0.197355998E-04     0.449440327E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.527184117E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       24     0.197680999E-05     0.298589585E-09     0.212273385E-09     0.338155872E-04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.290140600E-02     0.733677182E-07     0.793179484E-01     0.000000000E+00     0.413435218E-04     0.000000000E+00     0.339682859E-02     0.000000000E+00     0.554432019E-01     0.240827545E-03     0.000000000E+00     0.374246273E-02     0.000000000E+00     0.107801800E-01     0.000000000E+00     0.125208403E-01     0.364283400E-01     0.000000000E+00     0.234066065E-04     0.222849992E-03     0.151934540E-03     0.311133724E-02
       25     0.384261782E-01     0.275389765E-08     0.000000000E+00     0.000000000E+00     0.236799877E-01     0.484617031E-04     0.000000000E+00     0.438582448E-08     0.000000000E+00     0.683578221E-05     0.000000000E+00     0.000000000E+00     0.941413749E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.854083827E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.181897754E-01     0.317361338E-01     0.415557054E-01     0.000000000E+00     0.113630644E-03     0.000000000E+00     0.000000000E+00     0.582322350E-02     0.742573208E-01
       26     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.693025118E-02     0.000000000E+00     0.768728359E-01     0.000000000E+00     0.000000000E+00     0.457645269E-01     0.000000000E+00     0.496686619E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.241021445E-02     0.507245682E-02     0.000000000E+00     0.299321702E-02     0.000000000E+00     0.000000000E+00     0.219250370E-03     0.000000000E+00     0.353006965E-02     0.000000000E+00     0.909091206E-01     0.000000000E+00     0.861832052E-03
       27     0.000000000E+00     0.000000000E+00     0.141780287E-04     0.000000000E+00     0.189267180E-01     0.148990863E-01     0.000000000E+00     0.271574241E-02     0.127750088E-01     0.000000000E+00     0.000000000E+00     0.190306639E-07     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.739167875E-01     0.453383664E-06     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.918487295E-02     0.837758090E-01     0.279117972E-02     0.000000000E+00     0.107660125E-01
       28     0.207266842E-09     0.000000000E+00     0.000000000E+00     0.391518646E-07     0.116787681E-02     0.000000000E+00     0.254636157E-09     0.391075668E-01     0.000000000E+00     0.000000000E+00     0.539917404E-02     0.000000000E+00     0.383381844E-03     0.115322212E-01     0.000000000E+00     0.000000000E+00     0.518890612E-03     0.000000000E+00     0.649251267E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.151487790E-07     0.000000000E+00     0.549944632E-04     0.000000000E+00     0.000000000E+00     0.454225541E-01     0.175885984E-04     0.000000000E+00
       29     0.000000000E+00     0.236795540E-02     0.000000000E+00     0.000000000E+00     0.969913175E-01     0.272248657E-06     0.103269531E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.190890950E-01     0.721039727E-03     0.000000000E+00     0.479727248E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.151691096E-01     0.000000000E+00     0.359045637E-04     0.000000000E+00     0.939116166E-02     0.188909733E-01     0.246616307E-01     0.000000000E+00     0.000000000E+00     0.546200858E-03     0.113908009E-04
       30     0.000000000E+00     0.318209180E-01     0.000000000E+00     0.000000000E+00     0.130858658E-11     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.164525299E-02     0.146798075E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.599380690E-01     0.631402029E-01     0.000000000E+00     0.131895790E-01     0.000000000E+00     0.000000000E+00     0.121709725E-06     0.000000000E+00     0.000000000E+00     0.299731360E-01     0.237786934E-01     0.410851471E-01     0.232080112E-02     0.424913608E-04     0.000000000E+00     0.216347192E-02
       31     0.000000000E+00     0.000000000E+00     0.706720187E-01     0.347128780E-01     0.835710397E-04     0.000000000E+00     0.371175925E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.685318961E-02     0.000000000E+00     0.288156766E-01     0.000000000E+00     0.000000000E+00     0.202714506E-02     0.241529398E-02     0.989421413E-04     0.000000000E+00     0.000000000E+00     0.669710570E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.139175095E-02
       32     0.612233512E-01     0.000000000E+00     0.000000000E+00     0.518453897E-04     0.000000000E+00     0.150602457E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.540581228E-07     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.240774343E-03     0.000000000E+00     0.578578744E-01     0.000000000E+00     0.290218996E-01     0.000000000E+00     0.000000000E+00     0.357170996E-04     0.000000000E+00     0.122903740E-01     0.856264562E-02     0.000000000E+00     0.000000000E+00
       33     0.147852673E-04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.534040938E-01     0.527608745E-03     0.366768969E-05     0.000000000E+00     0.000000000E+00     0.168753303E-01     0.107543008E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.575949868E-04     0.186866368E-08     0.767621603E-06     0.703074793E-02     0.000000000E+00     0.221665126E-02     0.700207503E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.351973667E-02     0.000000000E+00     0.965820638E-02     0.000000000E+00
       34     0.412152572E-02     0.702553805E-04     0.000000000E+00     0.731428606E-01     0.000000000E+00     0.167408356E-06     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.132882320E-03     0.272285181E-01     0.000000000E+00     0.151691454E-04     0.733843842E-02     0.109138562E-03     0.940334989E-02     0.623356786E-02     0.231624276E-04     0.853234087E-06     0.450133032E-04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       35     0.376557262E-02     0.000000000E+00     0.614093297E-02     0.000000000E+00     0.295115163E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.289433558E-04     0.000000000E+00     0.114031592E-01     0.000000000E+00     0.223740559E-06     0.000000000E+00     0.000000000E+00     0.234465988E-05     0.159174281E-01     0.243497979E-03     0.602674821E-02     0.000000000E+00     0.292100158E-07     0.105824184E-08     0.242738967E-03     0.314721552E-01     0.523395923E-01     0.000000000E+00     0.000000000E+00     0.445075146E-01
       36     0.547037543E-01     0.000000000E+00     0.000000000E+00     0.620594946E-04     0.285860827E-01     0.728724805E-02     0.842472050E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.368902596E-09     0.116668622E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.476285826E-01     0.376300235E-02     0.386572813E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.114212271E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.186472225E-01     0.759516229E-05     0.305787710E-02
       37     0.193195489E-01     0.000000000E+00     0.000000000E+00     0.360351309E-03     0.000000000E+00     0.215013489E-02     0.944942701E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.430546735E-01     0.000000000E+00     0.833143284E-01     0.000000000E+00     0.125179587E-04     0.168918265E-01     0.000000000E+00     0.150154564E-01     0.508299651E-01     0.158621976E-05     0.925105746E-01     0.661579816E-03     0.000000000E+00     0.199518909E-02     0.254607561E-04     0.263923472E-07     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.231201199E-01
       38     0.599971693E-03     0.132453914E-03     0.000000000E+00     0.633738967E-04     0.184321905E-02     0.166160207E-03     0.102884894E-02     0.642329327E-03     0.303740431E-01     0.000000000E+00     0.206640722E-03     0.000000000E+00     0.640009746E-01     0.421315306E-01     0.125181780E-05     0.000000000E+00     0.648427553E-07     0.000000000E+00     0.263379138E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.342610080E-04     0.147902239E-05     0.125291702E-04     0.000000000E+00     0.000000000E+00     0.330439959E-05     0.255648079E-01
       39     0.000000000E+00     0.000000000E+00     0.464475023E-01     0.000000000E+00     0.565579116E-08     0.161103397E-01     0.571082890E-02     0.443818952E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.309006699E-06     0.594507751E-03     0.000000000E+00     0.675523175E-02     0.194364038E-02     0.000000000E+00     0.243428051E-02     0.000000000E+00     0.000000000E+00     0.165500801E-02     0.000000000E+00     0.000000000E+00     0.431556998E-02     0.000000000E+00     0.298767785E-05     0.593782014E-05     0.000000000E+00     0.000000000E+00     0.680204922E-03
       40     0.000000000E+00     0.272902843E-02     0.000000000E+00     0.000000000E+00     0.640982990E-01     0.000000000E+00     0.000000000E+00     0.299441847E-01     0.000000000E+00     0.286881275E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.395075356E-04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.278756793E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.116103113E-01     0.000000000E+00     0.000000000E+00     0.519311765E-02     0.124998255E-02     0.223503554E-02     0.150330400E-09     0.000000000E+00
       41     0.396025375E-03     0.271986195E-02     0.000000000E+00     0.292067918E-04     0.917602413E-03     0.394745868E-01     0.515026302E-02     0.000000000E+00     0.000000000E+00     0.457722490E-02     0.000000000E+00     0.378738531E-01     0.000000000E+00     0.244496046E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.204387696E-03     0.000000000E+00     0.293826148E-01     0.974950640E-03     0.000000000E+00     0.000000000E+00     0.150605053E-03     0.141760563E-02     0.726915149E-02     0.109941324E-01     0.971690663E-03     0.000000000E+00     0.479197590E-04
       42     0.000000000E+00     0.240372617E-06     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.821331044E-01     0.000000000E+00     0.851782010E-03     0.561566333E-07     0.526064633E-05     0.540019570E-01     0.000000000E+00     0.894481628E-01     0.178066330E-03     0.000000000E+00     0.399682088E-01     0.283946409E-06     0.151307639E-02     0.321327762E-01     0.653576988E-06     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.242897729E-01     0.000000000E+00     0.589361207E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00
       43     0.000000000E+00     0.163592466E-02     0.000000000E+00     0.391528945E-10     0.552021478E-01     0.103353667E-02     0.149301204E-01     0.233012869E-01     0.524651204E-03     0.380254118E-03     0.499661050E-02     0.178836080E-02     0.000000000E+00     0.354591342E-02     0.745389425E-01     0.634097646E-02     0.302372759E-03     0.216960802E-02     0.214499829E-04     0.111453378E-02     0.000000000E+00     0.363328492E-03     0.127572301E-01     0.570949451E-09     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.146791561E-02     0.667740818E-03     0.000000000E+00
       44     0.178702499E-01     0.396026204E-02     0.000000000E+00     0.196665759E-02     0.000000000E+00     0.643350915E-01     0.581729122E-01     0.000000000E+00     0.000000000E+00     0.181886015E-06     0.000000000E+00     0.000000000E+00     0.344901151E-01     0.000000000E+00     0.602572913E-03     0.356831137E-04     0.000000000E+00     0.377373082E-04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.322154564E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       45     0.755438023E-02     0.101696898E-01     0.000000000E+00     0.000000000E+00     0.617367988E-02     0.159151469E-01     0.415305357E-02     0.950320103E-01     0.000000000E+00     0.000000000E+00     0.652503751E-01     0.187324240E-03     0.546654420E-02     0.176789776E-03     0.000000000E+00     0.958402051E-03     0.000000000E+00     0.878632397E-01     0.968930574E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.940040934E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.175430086E-01     0.307325298E-04
       46     0.117380162E-06     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.277725064E-03     0.000000000E+00     0.000000000E+00     0.288893596E-04     0.170895151E-02     0.000000000E+00     0.000000000E+00     0.245186257E-03     0.737975010E-07     0.000000000E+00     0.420305818E-03     0.000000000E+00     0.426748652E-02     0.000000000E+00     0.439108473E-02     0.286955166E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.441784309E-01     0.000000000E+00     0.178102447E-01     0.319966544E-02     0.000000000E+00     0.511059480E-03
       47     0.289739953E-04     0.766158203E-02     0.510236266E-02     0.000000000E+00     0.000000000E+00     0.106435750E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.819939473E-04     0.156438060E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.660025801E-01     0.119278759E-01     0.308655376E-02     0.000000000E+00     0.362019893E-01     0.000000000E+00     0.936220702E-02     0.000000000E+00     0.259109257E-01     0.000000000E+00
       48     0.000000000E+00     0.159444429E-02     0.000000000E+00     0.523347086E-05     0.133195099E-01     0.000000000E+00     0.973015582E-02     0.676899573E-02     0.000000000E+00     0.000000000E+00     0.806613384E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.440246155E-05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.741524798E-02     0.897759390E-01     0.000000000E+00     0.272208670E-03     0.000000000E+00     0.000000000E+00
       49     0.527295426E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.562604054E-03     0.000000000E+00     0.100036238E-02     0.000000000E+00     0.945391951E-01     0.240267955E-03     0.260874547E-06     0.793579435E-01     0.352135486E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.299514645E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.170545917E-04     0.458953282E-01     0.822341016E-07     0.811025121E-01     0.538632725E-01     0.340548107E-02     0.155905622E-03     0.130993899E-01     0.000000000E+00
       50     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.216185684E-02     0.648804798E-05     0.000000000E+00     0.570226353E-01     0.368564945E-01     0.000000000E+00     0.000000000E+00     0.587869925E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.671040493E-06     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.359785541E-01     0.621691909E-02     0.000000000E+00     0.000000000E+00     0.103564594E-02     0.185974746E-03     0.101970199E-05     0.000000000E+00     0.000000000E+00     0.148830209E-05     0.000000000E+00
