       12     0.713798909E-02     0.000000000E+00     0.433974631E+05     0.218157586E+00     0.000000000E+00     0.000000000E+00     0.331671130E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.436661981E+05     0.000000000E+00     0.456670635E+05     0.105834942E+02     0.909938180E+05     0.000000000E+00     0.107081789E+02     0.433953700E+01
       13     0.970334658E+05     0.522926571E+04     0.889069787E-04     0.000000000E+00     0.814205610E+05     0.694465556E+05     0.000000000E+00     0.000000000E+00     0.444215568E+05     0.414998632E+04     0.000000000E+00     0.000000000E+00     0.177612423E+05     0.447172773E+04     0.177435322E+04     0.567443989E+01     0.812324820E+03     0.000000000E+00
       14     0.000000000E+00     0.000000000E+00     0.439982090E-01     0.107030357E+02     0.504399955E+01     0.419065470E+04     0.655444948E+05     0.103120764E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.245660006E+03     0.000000000E+00     0.829321634E+05     0.000000000E+00     0.000000000E+00
       15     0.721926188E+04     0.000000000E+00     0.184397337E+03     0.808478116E+04     0.000000000E+00     0.261613037E+05     0.000000000E+00     0.118945479E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.484890697E+01     0.446142582E+05     0.000000000E+00
       16     0.161459327E+03     0.996737336E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.404322220E+02     0.270526321E+03     0.866347097E+03     0.000000000E+00     0.706963390E+01     0.000000000E+00     0.547786254E+01     0.382939677E+00     0.000000000E+00     0.181275490E+04     0.000000000E+00     0.239833742E+02     0.592783433E+04
       17     0.000000000E+00     0.429833126E+05     0.437344859E-03     0.100734045E+05     0.278043782E+02     0.000000000E+00     0.738351054E+04     0.000000000E+00     0.208639365E+04     0.450180884E+04     0.000000000E+00     0.187415699E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.341174190E+03     0.744431773E+05     0.000000000E+00
       18     0.212749692E+05     0.296946332E+04     0.340174565E+04     0.000000000E+00     0.354283563E+05     0.000000000E+00     0.000000000E+00     0.990238028E+04     0.443493218E+05     0.376655657E+04     0.000000000E+00     0.797360189E+04     0.110753456E+03     0.000000000E+00     0.000000000E+00     0.437993580E+01     0.000000000E+00     0.965905842E+03
       19     0.590428887E+02     0.000000000E+00     0.944196416E+05     0.727347343E+05     0.000000000E+00     0.000000000E+00     0.283135969E+03     0.000000000E+00     0.640110544E+01     0.567079177E+05     0.000000000E+00     0.315153666E+05     0.000000000E+00     0.624150066E+04     0.000000000E+00     0.000000000E+00     0.363857404E-01     0.000000000E+00
       20     0.593768383E+01     0.666737427E+05     0.000000000E+00     0.000000000E+00     0.524580703E+05     0.000000000E+00     0.529237802E+04     0.536011433E+05     0.000000000E+00     0.159011622E+04     0.000000000E+00     0.665645426E+05     0.000000000E+00     0.000000000E+00     0.379354884E+03     0.170095827E+05     0.909707175E+05     0.334851418E+03
       21     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.858871011E+04     0.601596650E+03     0.298043120E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.328515103E+05     0.609647809E+02     0.000000000E+00     0.116632860E+02     0.000000000E+00     0.974092288E+05     0.000000000E+00     0.000000000E+00
       22     0.000000000E+00     0.000000000E+00     0.902904260E+05     0.121162022E+05     0.000000000E+00     0.288077252E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.826994581E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.113323535E+04     0.000000000E+00     0.000000000E+00     0.335082350E+03
       23     0.000000000E+00     0.000000000E+00     0.434008561E+05     0.195238371E+04     0.000000000E+00     0.156346666E+05     0.000000000E+00     0.000000000E+00     0.246210091E+05     0.000000000E+00     0.000000000E+00     0.223780504E+05     0.000000000E+00     0.000000000E+00     0.458346560E+05     0.127264630E+05     0.000000000E+00     0.000000000E+00
       24     0.621250491E-02     0.000000000E+00     0.235522957E+05     0.237416167E+05     0.000000000E+00     0.282259238E+02     0.224522898E+02     0.352157339E+05     0.000000000E+00     0.000000000E+00     0.508459181E+03     0.214004801E+02     0.000000000E+00     0.000000000E+00     0.501817574E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00
       25     0.240510628E+03     0.000000000E+00     0.359286329E+05     0.265004859E+05     0.109824180E+05     0.319470861E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.317921963E+04     0.171113652E+05     0.000000000E+00     0.125302684E+05     0.000000000E+00     0.000000000E+00     0.765012689E+04     0.101599537E+02
       26     0.376318852E+05     0.397822901E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.740404304E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.161196830E-03     0.622917507E+02     0.185885973E+05     0.000000000E+00     0.000000000E+00     0.592920478E+05     0.000000000E+00
       27     0.378194821E+02     0.215710243E+05     0.457078943E+02     0.306678306E+01     0.359898024E+04     0.202798230E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.490257725E+00     0.105792325E+05     0.282539346E+05     0.000000000E+00     0.000000000E+00     0.897796087E+04     0.158855900E+05     0.219004873E+05     0.000000000E+00
       28     0.000000000E+00     0.236238513E+05     0.228189532E+04     0.000000000E+00     0.660377703E+05     0.678040728E+04     0.773762751E+04     0.000000000E+00     0.283148245E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.120200408E+04     0.000000000E+00     0.000000000E+00     0.394962269E+04     0.000000000E+00
       29     0.000000000E+00     0.000000000E+00     0.611731905E+00     0.216547344E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.386355575E+04     0.000000000E+00     0.000000000E+00     0.487694001E+02     0.000000000E+00     0.130622277E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       30     0.000000000E+00     0.360065876E-02     0.000000000E+00     0.164398853E+05     0.852678973E+04     0.203353511E+01     0.116949685E+05     0.000000000E+00     0.514913376E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.791920010E+00     0.176040303E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       31     0.141015928E+05     0.000000000E+00     0.874387908E+03     0.262989176E-01     0.532350825E+05     0.000000000E+00     0.000000000E+00     0.101919501E+02     0.822049430E+04     0.289500853E+04     0.747982970E+01     0.454374722E+05     0.752965481E+04     0.104787188E+04     0.000000000E+00     0.496381426E+01     0.000000000E+00     0.397041143E+02
       32     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.225645725E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.125919138E+05     0.000000000E+00     0.782307880E+05     0.717869538E+05     0.000000000E+00     0.452020694E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.638699093E+04
       33     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.551028938E+00     0.228364347E+05     0.000000000E+00     0.294948820E+05     0.802093951E+03     0.255106647E+04     0.385333710E+00     0.000000000E+00     0.000000000E+00     0.439196286E+02     0.561083340E+04     0.187358316E+05     0.000000000E+00     0.000000000E+00     0.243274173E+05
       34     0.000000000E+00     0.000000000E+00     0.300463751E+05     0.718430130E+01     0.614704281E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.199171102E+05     0.389199569E+02     0.490575230E+03     0.000000000E+00     0.134088388E+02     0.964988726E+05     0.148852377E+05     0.113608962E+03     0.000000000E+00     0.000000000E+00
       35     0.412907652E+00     0.300665664E+04     0.000000000E+00     0.000000000E+00     0.355372988E+05     0.000000000E+00     0.000000000E+00     0.182953969E+05     0.250892449E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.129096067E+02     0.000000000E+00     0.190888097E+00     0.291985222E+05     0.000000000E+00     0.000000000E+00
       36     0.000000000E+00     0.655555403E+04     0.483298424E+05     0.000000000E+00     0.000000000E+00     0.595277553E+00     0.000000000E+00     0.000000000E+00     0.404474235E+05     0.577268974E+01     0.000000000E+00     0.275687585E+05     0.365280343E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.617363335E+05     0.109891861E-01
       37     0.000000000E+00     0.346997208E+03     0.361732404E+03     0.149340459E+04     0.415743081E+04     0.000000000E+00     0.000000000E+00     0.594154868E+05     0.000000000E+00     0.381489678E+05     0.813224922E+04     0.000000000E+00     0.000000000E+00     0.795836049E+05     0.383218666E+05     0.000000000E+00     0.000000000E+00     0.280313238E+04
       38     0.000000000E+00     0.305574046E+02     0.277027441E+04     0.600193448E+05     0.000000000E+00     0.000000000E+00     0.363092432E+03     0.000000000E+00     0.661832676E+03     0.371963297E+01     0.000000000E+00     0.766128564E+05     0.000000000E+00     0.000000000E+00     0.133835134E+05     0.558915025E+04     0.000000000E+00     0.000000000E+00
       39     0.984971686E+03     0.000000000E+00     0.000000000E+00     0.163014774E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.567057218E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.713876258E+05     0.000000000E+00     0.000000000E+00     0.662474383E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00
       40     0.997574659E+00     0.242913403E+04     0.432801298E+04     0.857582867E+04     0.168715103E+04     0.153621438E+04     0.411650072E+05     0.000000000E+00     0.111812175E+04     0.520056943E+03     0.208995004E+04     0.000000000E+00     0.000000000E+00     0.164871898E+05     0.558330736E+00     0.000000000E+00     0.000000000E+00     0.326441301E+05
       41     0.000000000E+00     0.000000000E+00     0.567125748E+05     0.000000000E+00     0.118522331E-01     0.410153360E+04     0.000000000E+00     0.327053811E+04     0.296383906E+05     0.467403204E+04     0.166597501E+02     0.545349616E+01     0.509028657E+04     0.000000000E+00     0.237786264E+03     0.117226137E+02     0.100197230E+00     0.166893062E+05
       42     0.846234936E+02     0.000000000E+00     0.000000000E+00     0.122606199E+02     0.231158136E-01     0.000000000E+00     0.101237756E+04     0.197717099E-01     0.132637368E+05     0.715560670E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.377409445E+01     0.272273813E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00
       43     0.919321703E+05     0.593823683E+04     0.000000000E+00     0.000000000E+00     0.220595248E+05     0.818089727E+04     0.000000000E+00     0.000000000E+00     0.651649816E+05     0.000000000E+00     0.108141589E+03     0.336754118E+05     0.308438614E+05     0.000000000E+00     0.909930995E+05     0.622417215E+01     0.764706993E+04     0.000000000E+00
       44     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.367210034E+04     0.450790920E+03     0.000000000E+00     0.929764426E+00     0.000000000E+00     0.219025061E+04     0.116874272E+05     0.444125735E+04     0.000000000E+00     0.785505962E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       45     0.000000000E+00     0.525176123E+05     0.000000000E+00     0.340334871E+04     0.000000000E+00     0.000000000E+00     0.174644117E+04     0.542339152E+05     0.000000000E+00     0.206519434E+04     0.000000000E+00     0.103977875E+05     0.000000000E+00     0.310790997E+03     0.000000000E+00     0.829459685E+05     0.000000000E+00     0.000000000E+00
       46     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.464615181E+02     0.000000000E+00     0.000000000E+00     0.786824886E+04     0.437402695E+04     0.000000000E+00     0.728334362E+04     0.000000000E+00     0.000000000E+00     0.161346721E+01     0.723879252E+05     0.522997324E-02     0.000000000E+00     0.000000000E+00
       47     0.000000000E+00     0.164977626E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.318052476E+04     0.000000000E+00     0.878158682E+04     0.146005673E-05     0.000000000E+00     0.397022496E+04     0.000000000E+00     0.384379276E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.815798294E+04
       48     0.000000000E+00     0.327157531E+05     0.000000000E+00     0.000000000E+00     0.453519484E+05     0.246862825E+00     0.000000000E+00     0.744998192E+05     0.000000000E+00     0.000000000E+00     0.506087840E+04     0.841124639E+05     0.000000000E+00     0.000000000E+00     0.579634214E+01     0.354354124E+05     0.173896614E+05     0.000000000E+00
       49     0.383601935E+05     0.000000000E+00     0.214609403E+05     0.000000000E+00     0.173121713E+04     0.105497327E+02     0.469037316E+05     0.181730283E+04     0.000000000E+00     0.116210312E+03     0.000000000E+00     0.000000000E+00     0.915959141E+05     0.000000000E+00     0.000000000E+00     0.208068988E+05     0.256900875E+05     0.000000000E+00
       50     0.803087233E+05     0.816651908E+04     0.361689264E+03     0.000000000E+00     0.000000000E+00     0.438412124E-02     0.174134697E+05     0.000000000E+00     0.422592256E+05     0.000000000E+00     0.336297701E+04     0.182718205E+03     0.434014522E+05     0.103330214E-04     0.000000000E+00     0.000000000E+00     0.112295950E+04     0.409875658E+05
