       30     0.294359243E+03     0.290627410E+03     0.306017475E+03     0.939892292E+07     0.353113890E+07     0.155118763E+07
       31     0.658060455E+02     0.891663051E+02     0.343561578E+03     0.152578235E+07     0.373030066E+07     0.492291808E+07
       32     0.234547784E+03     0.130371559E+03     0.249215348E+03     0.933948457E+07     0.818818092E+07     0.740053058E+06
       33     0.734986210E+02     0.117552445E+03     0.172995465E+03     0.196575999E+07     0.364460349E+07     0.492804110E+07
       34     0.185186706E+03     0.114316263E+03     0.343001189E+03     0.879424810E+07     0.402660131E+07     0.842106342E+06
       35     0.167169299E+03     0.782771587E+01     0.159853005E+02     0.824394822E+07     0.716359377E+07     0.961345434E+05
       36     0.204543715E+03     0.175606542E+03     0.109882164E+02     0.643962801E+07     0.197594225E+07     0.421770573E+07
       37     0.214683795E+02     0.120291624E+03     0.143371539E+03     0.402551055E+07     0.946347594E+07     0.846763611E+07
       38     0.317562819E+03     0.167983232E+03     0.313145027E+03     0.329152107E+07     0.840205848E+07     0.377493620E+07
       39     0.189484849E+03     0.156429434E+02     0.871270537E+02     0.101866961E+07     0.366534412E+07     0.495901167E+07
       40     0.325693946E+03     0.235717528E+03     0.193136859E+02     0.315551400E+07     0.813469350E+07     0.695127606E+07
       41     0.314169009E+03     0.203208253E+03     0.233499255E+03     0.478762627E+07     0.260793805E+07     0.626563549E+07
       42     0.355450373E+03     0.339953835E+03     0.306446993E+03     0.922745168E+07     0.873710334E+07     0.712107062E+07
       43     0.158174114E+03     0.202589607E+02     0.331122930E+03     0.858945191E+07     0.886940956E+06     0.908894598E+07
       44     0.212991192E+03     0.131589324E+03     0.330821815E+03     0.922860324E+07     0.883974195E+07     0.178872287E+07
       45     0.145549257E+03     0.274524779E+03     0.102231624E+03     0.218170822E+07     0.354041755E+07     0.630460203E+07
       46     0.154346366E+03     0.283630857E+03     0.162120438E+02     0.289177656E+07     0.819110572E+07     0.262293220E+06
       47     0.337935505E+03     0.243901634E+03     0.670721769E+01     0.737448752E+07     0.851765275E+06     0.766803920E+07
       48     0.330086181E+03     0.163142037E+02     0.360854530E+02     0.342881203E+07     0.258352280E+07     0.243167400E+07
       49     0.155824928E+03     0.313395846E+03     0.338825183E+03     0.692536056E+07     0.108596087E+07     0.963260055E+07
       50     0.303160386E+03     0.359890802E+03     0.104495044E+03     0.727375627E+07     0.741554976E+07     0.308764338E+07
