       25     0.749563580E-04     0.000000000E+00     0.000000000E+00     0.280743197E-05     0.936518068E-08     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.201966540E-04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.105917020E-04     0.000000000E+00     0.404818065E-03     0.876434342E-01     0.848158097E-02     0.736652831E-01     0.000000000E+00     0.000000000E+00     0.131321447E-01     0.000000000E+00
       26     0.000000000E+00     0.363885385E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.435250435E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.111030331E-09     0.576931233E-01     0.494902372E-02
       27     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       28     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.673877262E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.793699711E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.570995094E-02     0.000000000E+00     0.000000000E+00
       29     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       30     0.638980945E-02     0.876472246E-03     0.000000000E+00     0.000000000E+00     0.196810375E-01     0.000000000E+00     0.448593627E-01     0.156960293E-01     0.000000000E+00     0.000000000E+00     0.467743626E-02     0.000000000E+00     0.000000000E+00     0.295600371E-07     0.317040694E-04     0.124630107E-01     0.247779493E-08     0.893023895E-02     0.679620261E-02     0.180300935E-01     0.000000000E+00     0.156662051E-02     0.000000000E+00     0.252967338E-01
       31     0.649295871E-06     0.000000000E+00     0.000000000E+00     0.144191288E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.904992903E-06     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.867219007E-01     0.000000000E+00     0.121722292E-04     0.000000000E+00     0.571191428E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00
       32     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.591015190E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.520832524E-02     0.306077514E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.122342158E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00
       33     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.566704123E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.119910720E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.260757658E-02     0.000000000E+00     0.778456406E-03     0.207509963E-01
       34     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.360042567E-12     0.432696651E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       35     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.405780293E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.137850851E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00
       36     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       37     0.964180304E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.394436297E-05     0.000000000E+00     0.000000000E+00     0.587753445E-07     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.696684938E-02     0.000000000E+00     0.683355902E-04     0.000000000E+00     0.848977778E-02     0.000000000E+00     0.000000000E+00
       38     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.702224647E-02     0.000000000E+00     0.101647567E-02     0.000000000E+00     0.000000000E+00     0.248506980E-01     0.000000000E+00     0.000000000E+00     0.264182984E-01     0.198588968E-05     0.000000000E+00     0.971093797E-02     0.000000000E+00     0.482122434E-02     0.000000000E+00     0.604640230E-01     0.000000000E+00     0.170371662E-03     0.000000000E+00     0.157658364E-01     0.000000000E+00
       39     0.153639877E-01     0.514999250E-01     0.000000000E+00     0.150827406E-01     0.000000000E+00     0.259865753E-04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.522495136E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.381164717E-01     0.000000000E+00     0.334275744E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       40     0.974887556E-03     0.271422096E-03     0.653673377E-03     0.937526242E-01     0.589916060E-01     0.000000000E+00     0.686848313E-03     0.000000000E+00     0.000000000E+00     0.152958746E-07     0.385131696E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.179636058E-01     0.138782917E-02     0.000000000E+00     0.276909564E-02     0.379592521E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.548273044E-01
       41     0.000000000E+00     0.870377425E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.635480101E-01     0.000000000E+00     0.376047704E-08     0.859932645E-01     0.127981805E-01     0.000000000E+00     0.837101892E-04     0.538504118E-03     0.351322387E-01     0.000000000E+00     0.111901293E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.585769475E-01     0.000000000E+00     0.000000000E+00
       42     0.263090220E-01     0.000000000E+00     0.118740639E-10     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.495320649E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.229536521E-02     0.437284865E-04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       43     0.448819822E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.774992339E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.308868849E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       44     0.347632331E-02     0.350085349E-01     0.000000000E+00     0.490105086E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.390591038E-01     0.000000000E+00     0.000000000E+00     0.219885641E-03     0.954132581E-03     0.000000000E+00     0.000000000E+00     0.245279839E-04     0.456860177E-04     0.113657849E-03     0.261104645E-02     0.330756224E-03     0.137085396E-02     0.000000000E+00     0.000000000E+00
       45     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.113106001E-04     0.299648164E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.549599929E-05     0.141654303E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.455426013E-04     0.000000000E+00     0.442592832E-02
       46     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.165200697E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.383893134E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       47     0.699070665E-01     0.206258058E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.744389176E-06     0.767737383E-06     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.158145912E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       48     0.000000000E+00     0.186132237E-04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.514284480E-02     0.000000000E+00     0.723889347E-10     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.111475914E-07     0.000000000E+00     0.247792091E-04     0.000000000E+00     0.637388445E-05     0.000000000E+00     0.359719377E-01     0.000000000E+00     0.643366412E-06     0.000000000E+00     0.526180720E-02     0.000000000E+00     0.433463335E-01
       49     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.890518996E-03     0.000000000E+00     0.908004270E-01     0.279765850E-03     0.128114547E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.917498297E-05     0.000000000E+00     0.832057184E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.218808449E-02     0.000000000E+00     0.000000000E+00
       50     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.137540635E-03     0.207033936E-03     0.000000000E+00     0.000000000E+00     0.388876915E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.962561040E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.544099082E-01     0.909143648E-03     0.000000000E+00     0.000000000E+00     0.426851025E-06     0.147466671E-01     0.000000000E+00
